Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker
2024-09-12 00:00:00-04:00,543.5715745845557,547.8711135710835,541.3483388424467,547.5675048828125,51819600,0.0,0.0,0.0,SPY
2024-09-13 00:00:00-04:00,548.1747207597754,551.4263046450518,547.920069645679,550.4273071289062,39310500,0.0,0.0,0.0,SPY
2024-09-16 00:00:00-04:00,550.1628688432331,551.5046291897925,548.3608236054457,551.240234375,36656100,0.0,0.0,0.0,SPY
2024-09-17 00:00:00-04:00,553.4537083801224,554.9032473896473,549.2325364902464,551.465576171875,49321000,0.0,0.0,0.0,SPY
2024-09-18 00:00:00-04:00,552.1217580784818,556.969754476821,549.2717571625421,549.8300170898438,59044900,0.0,0.0,0.0,SPY
2024-09-19 00:00:00-04:00,559.2419348303403,561.0733907935877,556.3723270388496,559.2125244140625,75315500,0.0,0.0,0.0,SPY
2024-09-20 00:00:00-04:00,557.8430941207945,559.2871857073619,555.2200568119598,558.245849609375,77503100,1.746,0.0,0.0,SPY
2024-09-23 00:00:00-04:00,559.3166610051752,560.2892222272916,558.0984411315784,559.6408081054688,44116900,0.0,0.0,0.0,SPY
2024-09-24 00:00:00-04:00,560.4364946014963,561.3010067117204,557.6071931426925,561.2420654296875,46805700,0.0,0.0,0.0,SPY
2024-09-25 00:00:00-04:00,561.0849426444706,561.8217386948093,558.8941616149112,560.0042724609375,38428600,0.0,0.0,0.0,SPY
2024-09-26 00:00:00-04:00,564.2678851150425,564.5920921622151,559.866775948692,562.2244873046875,48336000,0.0,0.0,0.0,SPY
2024-09-27 00:00:00-04:00,563.295359810012,564.1107043094071,560.3776161208616,561.4091186523438,42100900,0.0,0.0,0.0,SPY
2024-09-30 00:00:00-04:00,560.3776493545987,564.2679545173111,558.0788790007499,563.6588745117188,63557400,0.0,0.0,0.0,SPY
2024-10-01 00:00:00-04:00,563.3052513338224,563.9536055755817,556.0355051968223,558.609375,72668800,0.0,0.0,0.0,SPY
2024-10-02 00:00:00-04:00,557.715374727311,559.866821742494,555.3183290115846,558.8450927734375,38097800,0.0,0.0,0.0,SPY
2024-10-03 00:00:00-04:00,557.3714411111998,559.7684865712154,555.5343678239607,557.8233642578125,40846500,0.0,0.0,0.0,SPY
2024-10-04 00:00:00-04:00,562.273664576873,563.2658929623027,558.09848649286,562.892578125,42939100,0.0,0.0,0.0,SPY
2024-10-07 00:00:00-04:00,561.2420924631317,561.8905065573382,556.6543259021896,557.8037109375,49964700,0.0,0.0,0.0,SPY
2024-10-08 00:00:00-04:00,560.3775771285751,563.6784689445017,559.5032914013763,563.0791625976562,37398700,0.0,0.0,0.0,SPY
2024-10-09 00:00:00-04:00,563.0692766676514,567.5392201781847,562.4700303371761,566.979248046875,37912200,0.0,0.0,0.0,SPY
2024-10-10 00:00:00-04:00,565.6334738441669,567.4116060358193,564.3759797176003,565.9871215820312,44138100,0.0,0.0,0.0,SPY
2024-10-11 00:00:00-04:00,565.9084606662699,570.1131388058892,565.7709110163313,569.3763427734375,42268000,0.0,0.0,0.0,SPY
2024-10-14 00:00:00-04:00,570.9874382986001,574.9661849382893,570.5060744728205,574.0328979492188,36217200,0.0,0.0,0.0,SPY
2024-10-15 00:00:00-04:00,574.2981309420833,574.6026708937048,568.3545951743074,569.5728149414062,54203600,0.0,0.0,0.0,SPY
2024-10-16 00:00:00-04:00,569.5729286407808,572.5692210133667,568.7673576490918,572.0485229492188,30725400,0.0,0.0,0.0,SPY
2024-10-17 00:00:00-04:00,575.594918349773,575.801242846272,571.9109378019983,572.0975952148438,34393700,0.0,0.0,0.0,SPY
2024-10-18 00:00:00-04:00,573.787292295603,575.0840605235142,572.3235337539761,574.2981567382812,37416800,0.0,0.0,0.0,SPY
2024-10-21 00:00:00-04:00,573.5711395635755,574.5535342943244,570.378356688641,573.3550415039062,36439000,0.0,0.0,0.0,SPY
2024-10-22 00:00:00-04:00,570.8204209471064,574.2096946097226,570.1622332957213,573.0504760742188,34183800,0.0,0.0,0.0,SPY
2024-10-23 00:00:00-04:00,571.0268424499369,571.4689321263772,564.3072352656649,567.8143920898438,49314600,0.0,0.0,0.0,SPY
2024-10-24 00:00:00-04:00,569.7693209618997,569.8479293354313,566.4193810527883,569.0423583984375,34979900,0.0,0.0,0.0,SPY
2024-10-25 00:00:00-04:00,571.2723713678375,574.1704478252901,567.9027646254573,568.8458251953125,47268200,0.0,0.0,0.0,SPY
2024-10-28 00:00:00-04:00,572.3234997428319,572.4512158459117,570.2997691348281,570.6043090820312,30174700,0.0,0.0,0.0,SPY
2024-10-29 00:00:00-04:00,569.6415908764491,572.6477165136779,568.2466070737139,571.52783203125,42899700,0.0,0.0,0.0,SPY
2024-10-30 00:00:00-04:00,571.0562623128328,573.0505525749719,569.0914726763393,569.798828125,41435800,0.0,0.0,0.0,SPY
2024-10-31 00:00:00-04:00,565.4272457494502,565.4960205925304,558.4325983696156,558.6290893554688,60182500,0.0,0.0,0.0,SPY
2024-11-01 00:00:00-04:00,561.2617936558026,565.4173043933644,560.5741053167588,560.9866943359375,45667500,0.0,0.0,0.0,SPY
2024-11-04 00:00:00-05:00,561.1241962515347,562.4209644478059,557.892139281839,559.7783203125,38217000,0.0,0.0,0.0,SPY
2024-11-05 00:00:00-05:00,560.6920242782184,566.5863933486033,560.4759261934032,566.547119140625,39478300,0.0,0.0,0.0,SPY
2024-11-06 00:00:00-05:00,578.8270097230293,581.508928254242,575.0840880526238,580.6345825195312,68182000,0.0,0.0,0.0,SPY
2024-11-07 00:00:00-05:00,582.6387786486675,586.1459356042433,582.5601702684252,585.1242065429688,47233200,0.0,0.0,0.0,SPY
2024-11-08 00:00:00-05:00,585.674356571417,589.0832980878612,585.674356571417,587.6588134765625,46444900,0.0,0.0,0.0,SPY
2024-11-11 00:00:00-05:00,589.2502526004109,589.6039003558736,586.4897254702406,588.21875,37586800,0.0,0.0,0.0,SPY
2024-11-12 00:00:00-05:00,588.1400498376755,588.739296212128,583.9059310932324,586.3914184570312,43006100,0.0,0.0,0.0,SPY
2024-11-13 00:00:00-05:00,586.8531544283672,588.6803942959151,584.4856094336134,586.6763305664062,47388600,0.0,0.0,0.0,SPY
2024-11-14 00:00:00-05:00,586.804069200042,587.2854330583992,582.2163022724781,582.9039306640625,38904100,0.0,0.0,0.0,SPY
2024-11-15 00:00:00-05:00,579.3377611991996,579.8093514182389,573.580942771995,575.4376831054688,75988800,0.0,0.0,0.0,SPY
2024-11-18 00:00:00-05:00,575.8994574754852,579.1119076957027,575.0350052053479,577.7955322265625,37001700,0.0,0.0,0.0,SPY
2024-11-19 00:00:00-05:00,574.4160398519082,580.6345552744816,573.7480186357969,579.9075927734375,49412000,0.0,0.0,0.0,SPY
2024-11-20 00:00:00-05:00,579.9862433981077,580.3889988810581,574.3374733314436,580.1041259765625,50032600,0.0,0.0,0.0,SPY
2024-11-21 00:00:00-05:00,582.9531779300596,584.6428684357575,577.1079160795289,583.2183837890625,46750300,0.0,0.0,0.0,SPY
2024-11-22 00:00:00-05:00,583.2084127301733,585.6546259064262,582.7074417987914,585.02587890625,38226400,0.0,0.0,0.0,SPY
2024-11-25 00:00:00-05:00,588.965270737662,590.2816460152659,584.7213185752529,587.0103149414062,42441400,0.0,0.0,0.0,SPY
2024-11-26 00:00:00-05:00,588.2579731618996,590.7434606979054,587.5408441710033,590.075439453125,45621300,0.0,0.0,0.0,SPY
2024-11-27 00:00:00-05:00,589.8887838542881,590.2718722436573,586.7647756879834,588.2874755859375,34000200,0.0,0.0,0.0,SPY
2024-11-29 00:00:00-05:00,589.1028202958577,592.7278593888155,588.8277809402925,591.9419555664062,30177400,0.0,0.0,0.0,SPY
2024-12-02 00:00:00-05:00,592.354515594293,593.6807844427898,591.8633182342458,593.0029296875,31746000,0.0,0.0,0.0,SPY
2024-12-03 00:00:00-05:00,592.7672715983962,593.5236748962523,591.7357689481371,593.278076171875,26906600,0.0,0.0,0.0,SPY
2024-12-04 00:00:00-05:00,594.9677449089698,597.2075737883222,594.2997236656325,596.9619750976562,42787600,0.0,0.0,0.0,SPY
2024-12-05 00:00:00-05:00,596.9620090763937,597.7675800229049,595.6259665136723,595.9796142578125,28762200,0.0,0.0,0.0,SPY
2024-12-06 00:00:00-05:00,596.7459547224977,598.3472631909667,596.333365657436,597.1094360351562,31241500,0.0,0.0,0.0,SPY
2024-12-09 00:00:00-05:00,596.9914414878755,597.1584317989794,593.445010988573,594.034423828125,34742700,0.0,0.0,0.0,SPY
2024-12-10 00:00:00-05:00,594.7123228135097,595.134745373381,591.529373321926,592.1875610351562,37234500,0.0,0.0,0.0,SPY
2024-12-11 00:00:00-05:00,595.115147903942,597.7184581352288,594.8400485801485,596.7655639648438,28677700,0.0,0.0,0.0,SPY
2024-12-12 00:00:00-05:00,595.9010621562538,596.4708079758578,593.690673828125,593.690673828125,31543800,0.0,0.0,0.0,SPY
2024-12-13 00:00:00-05:00,595.7242620650901,596.4413911194437,592.197438164754,593.5728149414062,35904700,0.0,0.0,0.0,SPY
2024-12-16 00:00:00-05:00,595.3311685679445,597.0798598573732,594.5550983663578,596.1072387695312,43695200,0.0,0.0,0.0,SPY
2024-12-17 00:00:00-05:00,593.553151685944,594.5158794594372,592.2760503625989,593.6513671875,55773500,0.0,0.0,0.0,SPY
2024-12-18 00:00:00-05:00,593.3467745348553,595.7339866328443,575.5752867073982,575.9584350585938,108248700,0.0,0.0,0.0,SPY
2024-12-19 00:00:00-05:00,580.948961299734,582.5601031255708,575.5359564813775,575.7815551757812,85919500,0.0,0.0,0.0,SPY
2024-12-20 00:00:00-05:00,573.451443984787,587.2315284125533,572.6036951737447,582.6973266601562,125716700,1.966,0.0,0.0,SPY
2024-12-23 00:00:00-05:00,582.4410536479828,586.7879698949739,579.257197549177,586.1867065429688,57635800,0.0,0.0,0.0,SPY
2024-12-24 00:00:00-05:00,587.5370230202848,592.7415539521577,586.9554328723399,592.7020874023438,33160100,0.0,0.0,0.0,SPY
2024-12-26 00:00:00-05:00,590.9278604962976,593.8652307760627,589.5281816588665,592.7415771484375,41219100,0.0,0.0,0.0,SPY
2024-12-27 00:00:00-05:00,588.9958066290322,589.2324254266508,582.31278453499,586.5020141601562,64969300,0.0,0.0,0.0,SPY
2024-12-30 00:00:00-05:00,579.4839049805771,583.278830614674,576.0536238226567,579.8091430664062,56578800,0.0,0.0,0.0,SPY
2024-12-31 00:00:00-05:00,581.4749602926895,582.194563069081,576.0634704063194,577.6997680664062,57052700,0.0,0.0,0.0,SPY
2025-01-02 00:00:00-05:00,580.9624149327,582.6775253068124,572.1995172748154,576.2803344726562,50204000,0.0,0.0,0.0,SPY
2025-01-03 00:00:00-05:00,579.129057366777,584.1265095290074,578.0447499447286,583.48583984375,37888500,0.0,0.0,0.0,SPY
2025-01-06 00:00:00-05:00,587.7441288005318,591.1250770135647,585.1122630331895,586.8471069335938,47679400,0.0,0.0,0.0,SPY
2025-01-07 00:00:00-05:00,588.8776099950986,589.2029082453815,578.3897946667151,580.2133178710938,60393100,0.0,0.0,0.0,SPY
2025-01-08 00:00:00-05:00,580.2822309005052,582.1353537217743,576.832277161694,581.0609130859375,47304700,0.0,0.0,0.0,SPY
2025-01-10 00:00:00-05:00,577.5025797313914,577.5715860296085,570.2773736421228,572.1896362304688,73105000,0.0,0.0,0.0,SPY
2025-01-13 00:00:00-05:00,567.5371468067242,573.4316201868376,567.123109023982,573.0767822265625,47910100,0.0,0.0,0.0,SPY
2025-01-14 00:00:00-05:00,576.0043111010004,576.6351742776535,570.0802375478183,573.8653564453125,48420600,0.0,0.0,0.0,SPY
2025-01-15 00:00:00-05:00,581.8889752343268,585.4473419377294,580.7751281246863,584.303955078125,56900200,0.0,0.0,0.0,SPY
2025-01-16 00:00:00-05:00,585.6740294157521,585.8514484014332,582.4803673486446,583.1802368164062,43319700,0.0,0.0,0.0,SPY
2025-01-17 00:00:00-05:00,588.4242094250709,590.7898562052613,587.0934767089387,589.0353393554688,58070600,0.0,0.0,0.0,SPY
2025-01-21 00:00:00-05:00,592.0810894520482,594.4369296257112,590.1096871636119,594.4270629882812,42532900,0.0,0.0,0.0,SPY
2025-01-22 00:00:00-05:00,597.2560318658977,599.1288881406504,596.7040416210903,597.7686157226562,48196000,0.0,0.0,0.0,SPY
2025-01-23 00:00:00-05:00,597.1377792345874,601.0313110351562,596.8618141810588,601.0313110351562,41152100,0.0,0.0,0.0,SPY
2025-01-24 00:00:00-05:00,601.0903888692611,602.0465502262632,598.1234189150732,599.2766723632812,34604700,0.0,0.0,0.0,SPY
2025-01-27 00:00:00-05:00,586.3049484329972,591.1151752666312,586.1373960687419,590.7997436523438,70361100,0.0,0.0,0.0,SPY
2025-01-28 00:00:00-05:00,592.0318399526346,596.7139205737208,588.7100317776161,595.8760986328125,44433300,0.0,0.0,0.0,SPY
2025-01-29 00:00:00-05:00,595.0874967960807,595.4916679771449,590.6518414168764,593.204833984375,37177400,0.0,0.0,0.0,SPY
2025-01-30 00:00:00-05:00,595.3240968992558,597.9263022497843,592.130374590218,596.3886108398438,39281300,0.0,0.0,0.0,SPY
2025-01-31 00:00:00-05:00,598.8134974486875,601.2383441338676,592.4557124803268,593.2147216796875,66566900,0.0,0.0,0.0,SPY
2025-02-03 00:00:00-05:00,584.1954832564219,591.7065212004032,582.0466619706364,589.2225952148438,65857200,0.0,0.0,0.0,SPY
2025-02-04 00:00:00-05:00,589.2817005882882,593.6877555909119,588.7395770202528,593.1752319335938,33457800,0.0,0.0,0.0,SPY
2025-02-05 00:00:00-05:00,592.0515554519985,595.7282015036632,590.021013481686,595.580322265625,30653100,0.0,0.0,0.0,SPY
2025-02-06 00:00:00-05:00,597.32497036233,597.7784145043308,594.0130292694355,597.6502685546875,35771500,0.0,0.0,0.0,SPY
2025-02-07 00:00:00-05:00,598.2122352633725,599.4344951653416,591.4700123634921,592.1797485351562,50788500,0.0,0.0,0.0,SPY
2025-02-10 00:00:00-05:00,595.3930719758379,596.8420237335293,594.1214790365186,596.2012939453125,26048700,0.0,0.0,0.0,SPY
2025-02-11 00:00:00-05:00,593.93424024475,597.1969087784863,593.8159609148958,596.65478515625,30056700,0.0,0.0,0.0,SPY
2025-02-12 00:00:00-05:00,590.6321148502618,595.9055917033094,589.9519786805068,594.7326049804688,45076100,0.0,0.0,0.0,SPY
2025-02-13 00:00:00-05:00,595.8366651794477,601.2186155981716,594.5749988790903,601.0115966796875,40921300,0.0,0.0,0.0,SPY
2025-02-14 00:00:00-05:00,601.2186143347305,602.2535886001177,600.3610590723445,600.9820556640625,26910400,0.0,0.0,0.0,SPY
2025-02-18 00:00:00-05:00,602.1450746766837,602.746337890625,599.6808220007749,602.746337890625,26749000,0.0,0.0,0.0,SPY
2025-02-19 00:00:00-05:00,601.3565473981581,604.4614697835945,600.8439635712302,604.165771484375,31011100,0.0,0.0,0.0,SPY
2025-02-20 00:00:00-05:00,602.7956695963146,602.9336821985821,598.3403412349714,601.6522827148438,36554000,0.0,0.0,0.0,SPY
2025-02-21 00:00:00-05:00,601.435409514207,601.5734221193063,590.8982614234848,591.361572265625,76519800,0.0,0.0,0.0,SPY
2025-02-24 00:00:00-05:00,593.4119363420369,594.4075043153588,587.9609790870905,588.6707153320312,50737200,0.0,0.0,0.0,SPY
2025-02-25 00:00:00-05:00,588.6114660308307,589.3408752561445,581.129967827771,585.7430419921875,58266500,0.0,0.0,0.0,SPY
2025-02-26 00:00:00-05:00,587.4088352242034,591.006668217937,583.3970246238699,586.0386962890625,43321600,0.0,0.0,0.0,SPY
2025-02-27 00:00:00-05:00,588.3157720956499,589.4690858850936,576.2902648713853,576.6845092773438,74196700,0.0,0.0,0.0,SPY
2025-02-28 00:00:00-05:00,577.1871598716435,586.2161558854355,574.1117771132394,585.6838989257812,88744100,0.0,0.0,0.0,SPY
2025-03-03 00:00:00-05:00,587.6553155599406,588.798762606637,571.6081318173137,575.4227905273438,74249200,0.0,0.0,0.0,SPY
